# rootname919                                     ,Mo,No,psffwhm,asecpix,skybg,skybgstd,x0peak,y0peak,x0col,y0col,x0A1fit,y0A1fit,x0A3fit,y0A3fit,a,b,PAdeg,InFit1D,RnFit1D,nFit1D,xsin,x0Fit2D,y0Fit2D,InFit2D,RnFit2D,nFit2D,qFit2D,PAFit2D,LT,R10,R20,R30,R40,R50,R60,R70,R80,R90,Rp,C1,C2,BGmedian,A_e,A0,A1,A2,A3,A4,S1,S3,G,M20,psi,sigma_psi,H,IRkurvmedian,IRkurvmad,QF,
6dFGSgJ033333.9-333423_G_450px                    ,450.00000000,450.00000000,4.90374999,0.77781746,-0.00047898,0.20011739,217.50052027,216.50137713,226.89996025,199.68134627,218.21109915,218.23573184,219.73968240,219.29840557,37.62190431,15.14174312,118.10723395,0.42672689,43.60117653,0.49999961,62.91152077,217.56163748,217.57613467,0.32053875,28.91880320,1.73841314,0.83890042,129.59128151,3826.96142578,19.79498293,27.02812996,34.78188868,44.27051390,55.36832180,58.89147229,61.05215979,72.31597836,97.98368808,72.93988518,0.42741827,0.24789242,0.85650701,0.00005228,0.31594341,0.01530837,0.99287425,0.67220119,26.41652621,0.01457946,0.57411636,0.64215428,-0.47984371,1.57586927,0.39241755,0.67655709,1.13805513,5.02986028,64.00000000,
6dFGSgJ033333.9-333423_I_450px                    ,450.00000000,450.00000000,3.82321328,0.77781746,-0.00016535,0.17815173,217.50053077,216.50119886,223.66442719,205.99975624,218.16285052,218.11954339,219.67871173,216.19129754,33.49518266,16.25265018,118.64766332,1.17770933,29.70400055,0.53917607,1358.87540825,217.60079053,217.53351245,0.83144548,24.56091632,1.37368235,0.86409396,133.39523560,6675.60058594,13.78052579,19.78926359,25.96857959,32.86515170,41.78866982,53.38935082,65.32388791,67.80644701,86.49601783,75.97769083,0.53484136,0.31593757,0.74773195,0.00002668,0.23603049,0.02247896,0.98969489,0.56173932,16.02678050,0.01766714,0.45817765,0.72243062,-0.92787019,1.58509683,0.32818945,0.56501521,0.28665265,5.13830811,64.00000000,
6dFGSgJ033333.9-333423_R_450px                    ,450.00000000,450.00000000,4.13041276,0.77781746,-0.00692182,0.17381561,217.50032637,216.50144097,224.44746426,204.46672914,218.03902688,218.07913855,219.79351877,215.31350838,35.68787374,17.23868193,118.92109414,0.98679678,31.67954015,0.49999983,7384.70352972,217.60613348,217.62045797,0.68113817,26.06708764,1.48806661,0.84400877,138.03575085,6362.84667969,15.16305576,21.53323259,27.95497904,35.82942844,45.75492727,58.78587666,64.44780170,68.56839120,90.35998383,77.00648383,0.50301473,0.29553828,0.72128417,0.00002731,0.30273138,0.01959605,0.99096044,0.56373702,18.04514952,0.01655105,0.45639198,0.70929993,-1.02775812,1.58756225,0.30403273,0.57750532,1.02471038,3.10657093,64.00000000,
6dFGSgJ033333.9-333423_Z_450px                    ,450.00000000,450.00000000,4.08363857,0.77781746,-0.00699762,0.19068207,217.50037042,216.50119770,222.59631799,207.92242046,218.22465650,218.01310430,221.65019465,218.66502276,32.10963669,16.51676440,118.85815835,0.83516912,28.10399758,0.61913113,731.05217230,217.56229712,217.61167295,0.55698149,25.35838423,1.40624414,0.85167483,135.81470493,4648.10791016,12.56280017,18.43433977,24.27332706,31.04407431,39.40628637,50.53155229,64.87900015,69.48158395,87.39001449,76.80275194,0.57624212,0.34589630,0.90232589,0.00004102,0.20847664,0.02065885,0.98653835,0.65498831,12.99195793,0.02131247,0.53158680,0.68353677,-0.92415809,1.59520956,0.35760400,0.62297212,-0.97248077,5.06655604,64.00000000,
6dFGSgJ033612.9-360959_F515_450px                 ,450.00000000,450.00000000,5.92501163,0.77781746,0.00205864,0.05384962,225.50154638,224.50052195,226.76970311,224.93795241,226.79169817,225.17742002,230.72222836,225.30427131,8.63195702,6.62784516,156.81471189,0.03941723,21.32846692,1.63386598,10.60524695,226.65170924,225.08921122,0.04027249,24.59451782,1.65181704,0.55871696,156.01190702,180.08227539,5.29534813,8.39260994,11.67703437,15.00953224,18.68163160,23.20493058,27.72617585,35.43873274,46.32112181,31.47327240,0.62558114,0.39436426,0.96775899,0.00029891,0.08542802,0.00004870,1.00042992,0.49266632,4.26228120,0.00010401,0.47715771,0.54907506,-inf,1.54990594,0.59662858,0.82313375,1.54716285,7.25678479,0.00000000,
6dFGSgJ033612.9-360959_F660_450px                 ,450.00000000,450.00000000,4.06750581,0.77781746,0.00171227,0.02114926,226.50090111,223.50168428,227.09762785,224.52514711,227.18882838,225.15961618,227.74595688,225.09851270,9.39009825,7.00466844,159.30304681,0.05851798,17.32868529,1.26018859,5.17434523,226.75801573,224.76854862,0.05492333,20.24771448,1.40158986,0.57379011,158.88430166,170.55058289,4.90437522,7.83776606,10.71818277,13.71552419,17.27466477,21.14925729,25.68259404,31.80906130,42.14407640,36.51418816,0.60835856,0.38732691,0.72915841,0.00012397,0.09292661,0.00004525,1.00057194,0.34482150,3.24454411,0.00026953,0.33505419,0.64604051,-inf,1.58315980,0.37226203,0.74144481,0.85637003,2.36722983,0.00000000,
6dFGSgJ033612.9-360959_F861_450px                 ,450.00000000,450.00000000,3.74964895,0.77781746,0.00323500,0.08559839,226.50108945,223.50195923,226.98822357,224.59990886,226.60187585,225.09934097,228.70561094,224.46780183,5.55918745,4.62214659,160.90657210,0.11134066,17.38854196,1.48290237,5.79492950,226.42779297,224.78273796,0.10893140,20.34739020,1.57557178,0.61654800,158.69259818,353.19793701,4.48380682,7.07278372,9.69637906,12.41666482,15.45930869,19.05781789,22.68856252,27.96018943,34.84735976,29.87830005,0.59694973,0.35297981,0.84183953,0.00024226,0.12754890,0.00005149,1.00046152,0.37481048,4.02018588,0.00014094,0.45868444,0.59352214,-inf,1.56924060,0.49813494,0.80846306,0.49821262,3.48664288,0.00000000,
6dFGSgJ033612.9-360959_G_450px                    ,450.00000000,450.00000000,4.46679559,0.77781746,0.00390910,0.15823615,226.50073657,224.50010935,226.98368567,224.68411262,227.75650987,225.42914315,225.54278732,224.40250808,9.63010781,7.08590446,158.16710543,0.27462777,18.43353401,1.32990826,6.42405198,226.78399430,224.82112196,0.27777296,20.66057646,1.39735455,0.56740910,158.83488566,840.04248047,4.95032142,7.76587945,10.62901932,13.54659149,16.90782422,20.56511677,24.21929889,29.30561657,37.55533177,30.86113549,0.57676022,0.34658388,0.76786467,0.00018831,0.10265050,0.00001521,1.00049353,0.33795570,1.67464452,0.00010012,0.37744768,0.60011172,-inf,1.56482425,0.49894255,0.80059242,0.29861327,3.24776512,0.00000000,
6dFGSgJ033612.9-360959_I_450px                    ,450.00000000,450.00000000,3.66714894,0.77781746,0.00202994,0.31710386,226.50097549,224.50050234,227.01901845,224.61512527,227.27875193,225.33174618,227.92996866,224.37802545,10.30071033,7.51829256,156.96472579,0.57825446,17.69994042,1.29843631,4.90735107,226.68316768,224.80872444,0.52244601,20.42396750,1.49169430,0.59813180,157.16731313,1708.65747070,4.86751361,7.78135306,10.67739502,13.82634795,17.32115988,20.90202703,25.57015499,31.41488877,40.39180189,34.50253405,0.60608041,0.36771626,0.65081619,0.00018554,0.08050091,0.00002990,1.00074889,0.30185616,1.53777768,0.00022145,0.32695282,0.64989174,-inf,1.57292733,0.37244461,0.71847739,-0.74153211,2.22273844,0.00000000,
6dFGSgJ033612.9-360959_R_450px                    ,450.00000000,450.00000000,3.85230130,0.77781746,0.00135137,0.38943014,226.50073932,223.50183659,226.89332089,224.47068942,227.46308041,225.25416542,227.65755188,224.63856897,10.79770938,7.75795999,159.43008953,0.53176177,17.52228389,1.30808544,3.69044532,226.78903270,224.79265375,0.50653712,20.01019653,1.42559077,0.57129473,158.96361529,1534.91027832,4.91590914,7.82967173,10.78683644,13.78758236,17.07780769,21.11100439,26.00114628,31.95498681,41.85389730,35.57599171,0.61079509,0.38930379,0.64807172,0.00025365,0.10904787,0.00001409,1.00068184,0.30995933,2.93841106,0.00018872,0.29450070,0.65476358,-inf,1.57137864,0.34242742,0.72899663,-0.41910394,2.16118614,0.00000000,
6dFGSgJ033821.5-351535_F378_450px                 ,450.00000000,450.00000000,7.03733024,0.77781746,0.00037443,0.00870176,226.50074056,224.50069186,226.56673703,224.84273647,226.08821362,225.54435790,224.76147507,225.42434603,3.15016141,3.08164263,82.06561207,0.00830147,12.81333539,1.41973921,18.87206721,225.68877735,225.19856166,0.00795992,14.22464669,1.53176324,0.81059833,121.19464062,18.34647751,4.11091592,6.03179722,8.42992419,10.63756136,13.23700195,16.52529442,20.77171874,27.44639151,36.28507066,22.46086799,0.65803852,0.43793834,0.94483290,0.00047402,0.16612186,0.00018488,1.00104090,0.59905855,1.55093444,0.00060422,0.62336162,0.56414741,-inf,1.55788068,0.52086393,0.83459694,0.00329545,4.49132818,0.00000000,
6dFGSgJ033821.5-351535_F410_450px                 ,450.00000000,450.00000000,7.50230073,0.77781746,0.00843368,0.03350219,225.50151331,224.50054069,225.66935218,224.75594324,226.47249132,225.45903208,227.19094166,224.61041861,7.34172759,6.11046653,109.78135677,0.03192927,14.20432409,1.21578762,17.91898593,226.09411756,225.10006924,0.02746006,15.82353185,1.47656025,0.76508137,109.69790257,68.47367096,3.96727436,6.46792744,8.69713083,11.10397627,13.88618158,16.55267607,22.41958248,26.76201389,31.75953936,20.71871987,0.61675365,0.35929135,0.96084818,0.00048896,0.12859622,0.00034135,0.99962168,0.49179565,1.47506557,0.00059805,0.65507068,0.55229014,-inf,1.57026719,0.51000698,0.83175422,-0.10680083,4.34579421,0.00000000,
6dFGSgJ033821.5-351535_F515_450px                 ,450.00000000,450.00000000,4.47264433,0.77781746,0.00350167,0.05943438,224.50132052,224.50026584,225.34494181,225.03967462,225.86016409,225.59904027,226.80817423,226.26961894,6.12818185,5.53454754,120.07551558,0.11435226,11.20477188,1.17441389,16.02435653,225.50000715,225.18719988,0.09826593,12.77950456,1.46941624,0.78555208,120.24296925,177.58792114,3.53592124,5.55001333,7.56253527,9.57247507,12.01448661,15.05440418,18.67089617,24.46199405,34.15989581,22.41709590,0.64419783,0.45381132,0.78780912,0.00033450,0.19804574,0.00018639,1.00012555,0.48637564,4.46680732,0.00058303,0.60618678,0.60814708,-inf,1.57711146,0.41685846,0.78129705,0.32980078,2.16480896,0.00000000,
6dFGSgJ033821.5-351535_F660_450px                 ,450.00000000,450.00000000,3.73241639,0.77781746,0.00005454,0.01990464,225.50026644,224.50077099,225.71693109,225.06214690,226.21142198,225.72149683,225.65488406,225.57862471,7.55916082,6.53381688,111.26892209,0.13832930,10.57705872,1.03911701,11.90741868,225.66845997,225.24436246,0.12331933,11.59003062,1.27488824,0.78515694,113.91550237,176.57788086,3.50248142,5.40938405,7.22122867,9.11575561,11.38067067,13.97054666,17.64896022,22.85378179,30.77025668,23.87818936,0.62581026,0.43196326,0.49496885,0.00011268,0.08281897,0.00020335,1.00019058,0.27001711,2.52002452,0.00049677,0.47537782,0.69105562,-inf,1.56603702,0.23539961,0.66301880,0.18568340,1.78401595,0.00000000,
6dFGSgJ033821.5-351535_G_450px                    ,450.00000000,450.00000000,4.19648045,0.77781746,0.01655002,0.19139832,225.50023782,224.50144493,225.71747358,225.21021506,226.24146433,225.84274232,227.34595687,226.91003211,7.08817450,6.24753301,113.90404432,0.67209784,11.02920755,1.08020183,11.67116354,225.73715022,225.17642549,0.56121690,12.31340248,1.40740024,0.82121154,115.16509550,948.19720459,3.52690643,5.51387548,7.40488514,9.38519178,11.82203492,14.50687959,18.22025361,23.48807592,31.14363951,25.80878431,0.62939049,0.42067713,0.76669737,0.00020177,0.09564952,0.00021905,1.00060929,0.43074575,2.87233216,0.00050884,0.52310727,0.66000509,-inf,1.56698288,0.37029962,0.72509901,-0.34770992,2.50732820,0.00000000,
6dFGSgJ033821.5-351535_I_450px                    ,450.00000000,450.00000000,3.70671252,0.77781746,0.01781882,0.18452834,225.50018635,224.50104239,225.60198610,225.18000076,226.17334879,225.64379621,226.65928145,224.20843879,7.69855955,6.66915086,113.95302162,1.33365419,10.81778627,1.08006371,20.41855567,225.69372518,225.14495111,1.13781430,11.95176221,1.42015836,0.80142248,114.11063378,1875.82202148,3.45846357,5.62511814,7.51723941,9.53414465,11.94717527,15.10174979,19.23003796,25.68284817,36.41181204,28.38778348,0.65951154,0.48397706,0.58426490,0.00009834,0.10183272,0.00032016,1.00021119,0.36332915,2.41846160,0.00092126,0.43096286,0.71534178,-inf,1.57610460,0.23600752,0.63338568,0.12313363,2.20052525,0.00000000,
6dFGSgJ033821.5-351535_R_450px                    ,450.00000000,450.00000000,3.57827730,0.77781746,-0.00504401,0.17382206,225.50015831,224.50108605,225.67546836,225.20281703,226.17718182,225.50945172,226.81131117,225.77276217,9.02423311,7.83607189,117.10459424,1.22993253,10.70756705,1.05987753,20.65581678,225.66901112,225.14598760,1.08491958,11.69917297,1.33995020,0.79374608,117.79158228,1636.37878418,3.41419330,5.40495238,7.32655770,9.25942820,11.52136167,14.17808335,18.22480497,23.85539850,31.94349825,28.22852782,0.64479480,0.44287867,0.58232942,0.00010619,0.07820258,0.00006509,1.00025066,0.33013258,2.56229440,0.00085241,0.38013399,0.72089431,-inf,1.57451560,0.20424029,0.63985580,0.44314214,2.91364061,0.00000000,
6dFGSgJ033821.5-351535_Z_450px                    ,450.00000000,450.00000000,3.98575829,0.77781746,-0.01102810,0.20911315,225.50070908,225.50117762,225.62077169,225.35560943,226.28824617,225.53677445,229.25949814,226.42916660,6.31812554,5.65746499,107.52394885,0.96463789,10.38427089,1.10964293,9.94677884,225.67669086,225.11013105,0.88029738,11.22461998,1.29684100,0.81259761,111.70365931,1213.58544922,3.27224554,5.08074816,6.96355198,8.77830446,10.85912900,13.36387627,16.71402986,21.37507369,28.19458796,23.35161030,0.62397995,0.41437076,0.64432218,0.00017223,0.10207204,0.00051055,1.00011812,0.35581902,0.80805222,0.00050340,0.48040434,0.67994929,-inf,1.57628271,0.29357140,0.71649240,1.01563111,1.89917533,0.00000000,
6dFGSgJ034033.9-350123_F660_450px                 ,450.00000000,450.00000000,5.72341422,0.77781746,0.00014085,0.01457975,225.00000000,225.00000000,314.36792869,292.76892351,322.31054225,312.19241923,322.74078554,309.21735772,42.04637908,8.09340718,42.65954959,0.09728364,27.99999916,0.49999975,61.92977070,226.52857827,223.29883486,0.03930364,24.17523182,1.24736247,0.85731653,105.20436376,1812.45117188,16.60293771,17.93415444,18.42006358,18.82675549,19.36123953,20.33557310,21.27759830,22.18141229,24.74565787,15.81794122,0.09230829,0.10656585,0.23267241,0.00000804,0.64633982,0.07450645,0.96921041,0.50175112,709.05101046,0.00022385,0.46800455,0.38023148,-inf,1.56541645,0.21724627,0.85511356,-0.39190869,4.18619376,80.00000000,
6dFGSgJ034033.9-350123_F861_450px                 ,450.00000000,450.00000000,6.03672700,0.77781746,-0.00179203,0.08302861,225.00000000,225.00000000,315.12667507,293.46880079,321.04706262,305.04521787,319.86677480,309.03238894,40.67487967,7.09930646,43.08448323,0.39122738,28.99998851,0.49999515,61.54326870,226.58638229,222.93661527,0.07890839,27.01655583,1.37221487,0.85033187,95.06814233,3518.88061523,15.76314568,16.97117162,17.47457514,17.92334719,18.60637419,19.49465149,20.44737242,22.05204948,24.97871349,16.40080986,0.11373713,0.12790832,0.53958027,0.00002359,0.46041973,0.04001012,0.96589274,0.66144508,690.11701363,0.00047778,0.62059655,0.45298405,-inf,1.55702393,0.34406212,0.86733830,0.43309584,6.64486196,80.00000000,
6dFGSgJ034033.9-350123_G_450px                    ,450.00000000,450.00000000,4.15043834,0.77781746,0.00888822,0.12320834,225.00000000,225.00000000,314.73254487,292.76972245,322.00724707,305.95967184,321.21980520,309.18280736,41.09869266,7.76126362,43.31903411,4.81089622,1.00075361,0.62707279,80771405815658059923288589688812624260794313834563298206628766799986455146681842452524841133254027937921818330923008.00000000,225.86247122,223.30351792,0.14828730,25.88719597,1.47589019,0.95940256,85.85985376,9728.72265625,18.02311166,18.52338932,18.93504148,19.38663698,19.89470685,20.41995347,21.04193885,22.24780566,25.41301557,17.86899102,0.07956673,0.10631866,0.49024008,0.00001266,0.47887333,0.05479037,0.97953995,0.64034725,629.29405855,0.00029137,0.56351372,0.47305404,-inf,1.57134233,0.32989720,0.80491609,0.15083521,6.47449026,80.00000000,
6dFGSgJ034033.9-350123_I_450px                    ,450.00000000,450.00000000,5.10121090,0.77781746,0.00526147,0.15683264,225.00000000,225.00000000,313.85373175,292.43084103,323.35021288,307.60519820,300.61880214,304.74252929,42.78003523,8.05918914,42.43852596,0.18393460,25.99999302,2.13679610,424.39706048,226.18767444,223.24968077,0.30439584,30.17480221,1.48504587,0.79256552,99.19030318,16278.47753906,17.47827874,18.10667919,18.61374520,19.23157220,19.97116634,20.44047806,20.92049777,22.40334808,23.81431053,14.90266862,0.09247412,0.07643458,0.22229282,0.00000963,0.65391346,0.07040666,0.95759889,0.79582711,748.47858304,0.00025613,0.47464680,0.36414414,-inf,1.57264825,0.17555579,0.82541866,0.03398764,6.29038870,112.00000000,
6dFGSgJ034033.9-350123_R_450px                    ,450.00000000,450.00000000,4.75202153,0.77781746,0.00243342,0.12729786,225.00000000,225.00000000,314.52475102,292.98021160,323.66105908,309.45196162,311.11270784,291.34789621,41.78219498,8.17311149,42.59941552,0.34386157,25.00000166,0.88216661,197.94337050,225.86459968,223.47290582,0.20820244,33.22648420,1.72817450,0.86300767,76.39531262,16905.31250000,15.90665387,16.36111942,16.72468234,17.25353433,18.10514862,18.52637542,18.98023252,20.56912618,22.05557746,14.56843945,0.09940283,0.08571634,0.21419173,0.00000753,0.64897908,0.07178731,0.96331976,0.76725941,771.59891294,0.00034380,0.42677279,0.36777158,-inf,1.56728740,0.19076913,0.81761813,-0.74417156,2.81807381,112.00000000,
6dFGSgJ034121.4-334611_F378_450px                 ,450.00000000,450.00000000,3.74914848,0.77781746,0.00014367,0.01399872,157.50015748,259.50108229,158.03011664,259.86443167,157.97538231,260.48548283,158.01818462,260.51316841,8.55629848,6.20150887,142.13083680,3.75997814,2.86144126,0.70039437,7.79394072,157.34367446,260.20936212,10.00520218,1.18746516,5.37657985,1.00000118,99.58380179,417.21118164,1.00000000,1.09140016,1.24836897,1.42804374,1.64030757,1.90389795,2.26163256,2.84250442,3.96442626,3.44618841,0.41571714,0.38325505,0.00434259,0.00003290,0.09763123,0.01221099,0.49436683,0.00912752,18.64543988,0.00000000,nan,0.78359624,-1.52199636,1.56897951,0.03157519,0.40714036,0.02329751,0.21523330,65.00000000,
6dFGSgJ034121.4-334611_F395_450px                 ,450.00000000,450.00000000,3.75704962,0.77781746,0.00033173,0.02219414,156.50239860,259.50126407,157.40754374,260.05617672,157.99326880,260.50754715,157.84917079,260.59162489,7.33786429,6.75385652,138.74630662,2.39868167,2.92485119,0.75239529,4.76347834,157.00655444,259.99996649,0.89306626,0.99999576,5.52805525,0.99455041,20.09063639,437.69891357,1.00000000,1.00000000,1.01987899,1.16876442,1.34303223,1.55664634,1.84136777,2.30343821,3.37125634,2.77376413,0.36237657,0.39970534,0.00475781,0.00004950,0.95849646,0.00955123,0.47967312,0.00692983,38.27665725,0.00000000,nan,0.74351371,-0.93801522,1.56761155,0.03683137,0.47815084,0.20531103,0.24118051,73.00000000,
6dFGSgJ034121.4-334611_F410_450px                 ,450.00000000,450.00000000,4.62258150,0.77781746,-0.00073747,0.05946535,157.50003428,259.50115232,157.67349215,259.93042105,157.98260085,260.50409478,158.06466089,260.48202728,8.22323841,6.42872520,156.88374429,15.64787438,2.82208425,0.62115423,23.35516870,157.37219506,260.23961104,41.28915332,1.35393143,3.46571114,0.90912943,99.60670149,1679.51025391,1.00000000,1.00000000,1.15597105,1.40712018,1.69653207,2.04241163,2.48184892,3.11348515,4.33427959,3.83581285,0.49324680,0.40735485,0.00564834,0.00003483,0.06854776,0.00771711,0.62881610,0.00548691,12.07017975,0.00000000,nan,0.77336355,-1.36658470,1.57983880,0.03985210,0.44374294,0.34526944,0.16527840,65.00000000,
