# rootname919                                     ,Mo,No,psffwhm,asecpix,skybg,skybgstd,x0peak,y0peak,x0col,y0col,x0A1fit,y0A1fit,x0A3fit,y0A3fit,a,b,PAdeg,InFit1D,RnFit1D,nFit1D,xsin,x0Fit2D,y0Fit2D,InFit2D,RnFit2D,nFit2D,qFit2D,PAFit2D,LT,R10,R20,R30,R40,R50,R60,R70,R80,R90,Rp,C1,C2,BGmedian,A_e,A0,A1,A2,A3,A4,S1,S3,G,M20,psi,sigma_psi,H,IRkurvmedian,IRkurvmad,QF,
2MASXJ03325811-3531462_F395_450px                 ,450.00000000,450.00000000,6.96950067,0.77781746,0.00095462,0.02085348,200.50117614,217.50131623,200.85160140,218.37638499,202.64584647,218.52049797,200.75820331,218.69095529,14.14467221,10.92393941,13.46949209,0.04801891,13.30439220,0.50000000,9.14057372,201.53469708,217.82658621,0.05790780,15.46920170,0.46756607,0.48139933,10.89156710,57.78637314,4.93802020,7.60974610,9.41655238,11.21559621,12.91697239,14.71857004,16.86998725,19.54614989,23.26123064,27.29215041,0.40969106,0.25547196,0.79067894,0.00036067,0.16966818,0.00369436,0.78347158,0.38455021,3.45383445,0.00216270,0.90876118,0.58098523,0.23988935,1.56789002,0.61695644,0.85609054,0.46065598,1.99956913,0.00000000,
2MASXJ03325811-3531462_F410_450px                 ,450.00000000,450.00000000,6.58971181,0.77781746,0.00214625,0.04776728,201.50048510,217.50101729,202.20963361,217.69699644,202.43047769,218.56199335,202.09322573,218.63377368,13.67379521,10.03708687,9.26975626,0.14268219,13.23041013,0.57447145,34.79968979,201.64763792,217.80048862,0.17316439,14.81054250,0.50694788,0.49345912,8.77196567,189.12307739,5.18350856,7.79543299,9.88256500,12.05067919,14.06197071,16.28586539,19.26423241,23.69657447,32.01354049,26.66552188,0.48284533,0.35728752,0.67558033,0.00025246,0.16394358,0.00451142,0.69091307,0.34667127,2.75910799,0.00204940,0.87094873,0.60858237,0.06013025,1.56490424,0.48294243,0.84617816,-2.30722961,4.24435128,0.00000000,
2MASXJ03325811-3531462_F430_450px                 ,450.00000000,450.00000000,5.55190847,0.77781746,0.00242406,0.05039937,201.50009804,218.50021220,201.92509635,219.05806985,202.05508337,218.58863676,201.59072623,218.65726080,14.58742693,9.05440707,11.90532107,0.18372249,14.46205892,0.49999998,17.64684241,201.41943586,217.98641063,0.21574531,15.10549167,0.45714572,0.48355897,9.97695681,223.45153809,5.89521986,8.53523846,10.63107208,12.57074557,14.56045482,16.73601934,19.24201189,23.05542430,28.98689281,29.43951425,0.43155746,0.29902672,0.69625476,0.00022545,0.12956480,0.00438164,0.60713272,0.36393216,2.38218947,0.00391222,0.86572277,0.63022758,-0.14771754,1.61625781,0.61345809,0.85004477,0.17290119,2.48135701,0.00000000,
2MASXJ03325811-3531462_F515_450px                 ,450.00000000,450.00000000,5.92501163,0.77781746,0.00298654,0.05306712,201.50073345,217.50152499,202.03673656,218.08768058,202.52706854,218.77317297,202.30044278,219.76224399,15.04198177,9.70051666,17.23758974,0.33847620,13.56103704,0.50000000,52.91566852,201.83542346,218.15842353,0.36902998,14.96876343,0.53008586,0.48491958,10.12020970,393.00964355,5.36299088,7.87858686,10.15560081,12.16336022,14.14616544,16.42681215,19.37933533,23.17680421,29.17225689,26.98122204,0.46860522,0.31433130,0.47370998,0.00013497,0.13953062,0.00843552,0.68494569,0.24643595,2.94381812,0.00413763,0.80825787,0.65955575,-0.61593420,1.55891503,0.62555982,0.81222714,-0.03837723,1.93316432,0.00000000,
2MASXJ03325811-3531462_F660_450px                 ,450.00000000,450.00000000,4.06750581,0.77781746,-0.00010681,0.02017784,201.50119864,217.50175021,202.27467744,218.10979639,202.40855760,218.76101789,202.82197541,219.72945832,15.38077808,10.48215043,15.43509998,0.41881037,12.39683119,0.53207822,111.34956914,202.17367710,218.06875205,0.43121974,13.95044890,0.57728732,0.51980765,8.83499446,437.51373291,4.88274018,7.31810034,9.15851154,11.12808508,13.02647629,15.10560905,17.82701506,21.49668926,27.32805206,26.16152164,0.46797322,0.32178172,0.19218867,0.00004610,0.18000913,0.04306434,0.16225603,0.11250584,3.76073171,0.01461388,0.62306624,0.72473651,-1.16479636,1.57450571,0.55417494,0.70384972,-0.08625158,1.86515776,0.00000000,
2MASXJ03325811-3531462_F861_450px                 ,450.00000000,450.00000000,3.74964895,0.77781746,-0.00073298,0.08221068,201.50083452,218.50084694,202.19116848,219.13689447,202.23318398,219.33133086,202.51391054,219.81445362,14.76749206,9.69129268,7.46220385,0.52693443,14.40152940,0.76839339,12.13250225,201.77685157,218.72456299,0.59802928,15.48725760,0.71091908,0.50025267,10.80933615,789.45135498,4.85646271,7.63298565,10.00209705,12.14513254,14.40193880,16.99902776,20.36639535,24.75057893,32.73097954,28.73922135,0.51089092,0.35653804,0.42761407,0.00010410,0.10353704,0.00802253,0.38663586,0.25897482,3.26619345,0.00798579,0.69504354,0.67936657,-0.85831612,1.57058213,0.62100000,0.74960583,-0.11625800,2.20176446,0.00000000,
2MASXJ03325811-3531462_G_450px                    ,450.00000000,450.00000000,4.46679559,0.77781746,0.00662615,0.15701069,201.50062148,217.50167132,202.40965951,218.24564492,202.04786570,218.76819724,202.87183518,218.77607732,15.78460391,10.02547285,11.82686805,1.81796496,13.89519380,0.57328838,85.53333126,201.61568545,218.08104500,2.00628560,15.14142545,0.54133452,0.48801758,10.35299874,2239.64160156,5.30337392,8.10365740,10.29488936,12.31019649,14.42441150,16.70415394,19.65247825,23.67495613,30.34069735,29.12268258,0.46560811,0.32292745,0.30396552,0.00007008,0.14700888,0.02348453,0.21776649,0.19836781,4.03351860,0.01271973,0.77590515,0.71414698,-1.03881727,1.57390203,0.19952956,0.74833167,-0.19620872,2.71316635,0.00000000,
2MASXJ03325811-3531462_I_450px                    ,450.00000000,450.00000000,3.66714894,0.77781746,-0.00351680,0.18020374,201.50086896,218.50016673,202.39871310,218.67144939,202.17122597,219.01600570,203.72368212,219.34716065,14.51240803,9.27810590,10.19187905,2.51038330,14.18460483,0.73074422,8.78000669,201.73285571,218.58069461,2.76128184,15.29666852,0.71167681,0.49496182,10.95229905,3399.96630859,4.85562792,7.62865050,9.81554160,11.90500743,14.01146235,16.39104058,19.42444122,23.45263748,29.76997877,28.71829707,0.48774397,0.32729506,0.22576723,0.00005298,0.12391522,0.01901746,0.24779486,0.14298321,3.18276540,0.01356514,0.56847789,0.72327353,-1.10563939,1.57902812,0.63511691,0.71093128,0.06913718,1.28303206,0.00000000,
2MASXJ03325811-3531462_R_450px                    ,450.00000000,450.00000000,3.85230130,0.77781746,-0.00255816,0.15837063,201.50039891,217.50197280,201.45735097,218.17624364,202.07974642,218.85446159,202.59828927,219.08800612,15.59263336,10.41003213,12.40209503,2.74463684,13.50179419,0.65300413,19.03316520,201.69125117,218.31697056,2.97545569,14.90609804,0.63545403,0.50437216,10.61117570,3444.59545898,4.88583958,7.50732570,9.59555759,11.64272814,13.68269889,16.01380648,18.85641684,22.78750911,29.17942646,27.60305089,0.48221160,0.32890498,0.20821172,0.00004596,0.11883682,0.02657898,0.18468207,0.11816044,2.44771352,0.00980630,0.62307857,0.72052881,-1.16773211,1.55670153,0.57601570,0.71038832,-0.38562888,1.63891267,0.00000000,
2MASXJ03325811-3531462_U_450px                    ,450.00000000,450.00000000,6.04768989,0.77781746,0.00032071,0.01944955,201.50012719,217.50064846,201.68185976,217.85851610,202.27295459,218.47296384,202.17090529,218.81504295,7.92734647,5.62296827,10.91487163,0.06206794,12.71256366,0.52002832,14.20359907,202.20651063,217.56055830,0.06490911,14.41795227,0.60594029,0.51562558,10.02983350,68.33214569,5.08050834,7.39293968,9.27625722,11.36637114,13.14003401,15.18297985,17.75742500,20.97157834,26.63638996,24.59991669,0.45281395,0.30687888,0.67058287,0.00028449,0.17306390,0.00559035,0.70881871,0.27764009,1.63158126,0.00227785,0.87827634,0.60011031,0.13209547,1.56577796,0.57587911,0.83169713,-0.77655765,2.90674698,0.00000000,
2MASXJ03325811-3531462_Z_450px                    ,450.00000000,450.00000000,4.06313734,0.77781746,-0.02415441,0.21122800,201.50076344,218.50004146,202.32230218,218.65079225,202.15232482,219.15573816,204.10274411,218.82197318,13.86405665,9.27450250,7.76568154,1.66369783,14.09644911,0.76349466,6.82454872,201.77372871,218.64416930,1.86730079,15.34372221,0.72219035,0.50166348,10.95419466,2382.31347656,4.81265443,7.38267745,9.59891243,11.77450292,13.92554268,16.35071611,19.48270499,23.63314657,30.27798030,28.65560739,0.50530765,0.33731477,0.36438969,0.00008863,0.10502961,0.00911477,0.34590728,0.22192580,2.91480636,0.00800478,0.67748735,0.69263006,-0.96718856,1.57455259,0.63903044,0.73927758,-0.23073662,1.81403221,0.00000000,
2MASXJ10280313-3526317_F395_450px                 ,450.00000000,450.00000000,6.06112610,0.77781746,0.00032411,0.01026983,245.50077961,265.50160963,245.60244821,265.54172578,247.94963716,269.55284019,249.44422465,267.21723439,10.95798844,5.37637495,67.54370671,0.73304367,3.98063788,0.54957899,1684.45741507,247.24622458,269.25625597,2.02836956,2.33796917,3.71637868,0.05001963,44.00116710,41.59870148,2.73221831,3.63830387,4.26881824,4.75639998,5.22252356,5.73153544,6.42780572,7.54340280,10.10420384,8.74360764,0.31666833,0.28662169,0.02638146,0.00024304,0.50427350,0.00241224,0.99994752,0.04475085,1.25002057,0.00043635,0.53560675,0.76294601,-inf,1.56342884,0.14368108,0.56454025,-0.03999969,0.73542894,0.00000000,
2MASXJ10280313-3526317_F410_450px                 ,450.00000000,450.00000000,5.74369913,0.77781746,-0.00178578,0.02136264,245.50112496,266.50049045,244.32366986,263.73644585,247.94961051,269.51285117,248.71105269,268.23801368,14.29142502,5.58517070,61.29932804,0.51536018,8.48085102,0.49999978,38.51137676,246.91543750,268.85786730,2.25409094,5.69172282,20.99759215,0.04993236,47.47776192,181.78517151,4.87588417,5.66929535,6.16122602,6.57561547,7.04275067,7.80447053,8.58236870,9.62774624,12.48408472,10.91291454,0.22999555,0.24861439,0.01658117,0.00011584,0.47358144,0.00367547,0.99975646,0.01170355,27.53056743,0.00054556,0.44271423,0.81825472,-inf,1.58943240,0.21392967,0.44364640,0.80310898,1.50820895,64.00000000,
2MASXJ10280313-3526317_F430_450px                 ,450.00000000,450.00000000,4.58543916,0.77781746,0.00249217,0.02214821,245.50086774,266.50041085,244.60706210,264.20950427,247.80631645,269.70764621,247.30228349,270.98749301,13.72517060,6.08769852,60.79462692,0.85353855,7.07199725,0.49999943,65.01180589,247.47091087,268.99897842,6.06727573,2.92007317,20.99920169,0.04999392,3.22297387,222.99829102,4.24193710,5.10976948,5.79471170,6.24623450,6.62438191,7.03189410,7.62734551,8.84137741,11.66014416,10.41280799,0.23811862,0.24555856,0.01284596,0.00009773,0.94757006,0.00417289,0.99934764,0.02591807,23.61604699,0.00067822,0.43211888,0.82733481,-inf,1.56423034,0.19161480,0.41848391,1.25297223,1.28914001,64.00000000,
2MASXJ10280313-3526317_F515_450px                 ,450.00000000,450.00000000,4.50692379,0.77781746,0.00343866,0.02164463,245.50056854,266.49993320,244.01005189,263.27843818,247.83834170,269.83484707,216.73348984,284.71146521,14.86778749,5.71793926,61.13553844,0.55617271,10.99999892,0.76735566,78.17181005,247.49231133,268.99964179,1.64664765,8.58786935,20.99958074,0.05088828,3.44532214,385.55404663,5.12151522,5.82358546,6.51636797,7.03362239,7.39572926,7.72991309,8.10745387,8.68447630,10.35081704,6.98680910,0.17355318,0.14599363,0.00637285,0.00005505,0.47473164,0.00216329,0.99902095,0.29838710,50.80432772,0.00034786,0.32192301,0.84720768,-inf,1.58320447,0.10321993,0.36485639,0.00743434,0.87531707,64.00000000,
2MASXJ10280313-3526317_F660_450px                 ,450.00000000,450.00000000,3.81878364,0.77781746,-0.00092230,0.00705452,244.50100503,264.50174092,242.07383054,260.36068147,233.62559426,247.68899614,249.71842282,270.65179336,18.20594896,5.83633419,59.35846879,0.08568021,12.99993865,1.01501442,120.45432623,246.95672186,269.08566728,1.04895888,47.00775215,2.23611761,0.05781886,117.31363883,327.59301758,8.04910349,9.10122748,9.63449193,10.09235718,10.54277194,10.99063529,11.44369628,11.96204105,12.76648601,7.90839740,0.11870532,0.08311656,0.00231195,0.00002108,0.94228428,0.01614489,0.99994307,0.05454545,60.69438364,0.00064793,0.18994415,0.84841244,-inf,1.56438971,0.13162622,0.39110625,-0.34272015,1.86298762,104.00000000,
2MASXJ10280313-3526317_F861_450px                 ,450.00000000,450.00000000,3.36662298,0.77781746,-0.00031699,0.03154669,244.50011516,264.50067184,239.83696968,257.56851522,231.68195732,257.15102513,246.80993448,269.29929242,20.88468450,6.79445456,57.15738371,0.13217836,19.00000001,0.49999974,68.52874009,247.32991137,268.95127595,10.12274958,4.44472688,21.00000153,0.13348833,11.31929516,661.20263672,11.15351654,12.37068401,12.96673678,13.51158447,13.98177714,14.37983390,14.77983266,15.31134103,16.55121277,10.94668134,0.09261952,0.07326745,0.01069101,0.00004712,0.97190616,0.04365566,1.00046435,0.04420331,76.32105552,0.00156208,0.29238756,0.86644510,-inf,1.56781906,0.21618250,0.34035672,-0.32545175,4.89543100,72.00000000,
2MASXJ10280313-3526317_G_450px                    ,450.00000000,450.00000000,5.10912856,0.77781746,0.00861809,0.05025188,245.50053872,266.50006841,244.78869085,264.74461291,247.36310788,269.51248740,247.28797973,269.12189913,12.58261141,5.51544399,61.17458487,15.73362051,5.74802640,0.56839711,119.37091434,247.20829110,269.08377632,159.62260977,2.65150271,3.29611250,0.04759892,27.79689364,2459.97119141,3.88299922,4.53574261,5.00586214,5.47348807,5.98750754,6.61514893,7.40907519,8.44065703,11.03158491,9.91115522,0.26972785,0.26539184,0.00240530,0.00002012,0.39488893,0.00630457,0.99893649,0.01264133,19.11275114,0.00064744,0.19142377,0.79542253,-inf,1.58047125,0.18684748,0.43791164,0.38948846,0.97098130,64.00000000,
2MASXJ10280313-3526317_I_450px                    ,450.00000000,450.00000000,4.27781373,0.77781746,-0.00378531,0.07087247,244.50076904,264.50153082,242.35647806,261.04856363,246.63007858,269.49483163,240.72101146,279.12401724,17.41012853,5.73783158,58.50701211,1.61319984,11.00000107,0.49998774,89.64096446,246.78747694,268.89366294,92.59632770,5.21721760,2.21131403,0.04164115,26.48485180,2715.58422852,7.00299608,8.35952694,9.09539710,9.37714567,9.62515706,9.89207405,10.30654656,11.17100653,11.75814657,6.96008462,0.12591060,0.08693104,0.00160113,0.00002541,0.55620757,0.00589530,0.99785947,0.13399015,58.39870297,0.00060688,0.19928307,0.75200049,-inf,1.56819643,0.09208090,0.46423256,0.67274216,1.27474974,72.00000000,
2MASXJ10280313-3526317_R_450px                    ,450.00000000,450.00000000,4.28766395,0.77781746,-0.00218480,0.05585726,244.50181083,265.50089753,243.60846501,262.90623425,247.64821020,269.74884357,247.07906765,268.80644236,15.25995343,5.58526812,60.00638787,4.97141763,11.00000238,0.49994305,66.39588777,247.31297012,268.97228484,217.75906316,2.79242334,21.00000176,0.07629505,9.20884915,3238.82812500,5.27130556,6.25365231,6.74489320,7.18345239,7.64700148,8.25306579,9.00024070,9.53876712,10.20615822,6.92725685,0.18335851,0.12537112,0.00152222,0.00001690,0.33816229,0.00606452,0.99853693,0.01973481,39.61376548,0.00067228,0.16965926,0.77396055,-inf,1.58328944,0.10679715,0.44542263,-0.02637698,1.57300008,72.00000000,
2MASXJ10280313-3526317_U_450px                    ,450.00000000,450.00000000,6.74948259,0.77781746,0.00006715,0.00729997,245.50126118,266.49995338,246.78061892,267.95481554,247.72114391,269.60066759,247.35417037,269.43707919,5.17658965,3.59888305,65.85579909,0.42133285,3.71851961,0.52594954,146.45937890,247.05055456,269.01971227,2.91564208,1.78439677,1.66010827,0.23466246,33.17242046,51.41733551,1.30743627,1.75844159,2.20643050,2.65841191,3.12217540,3.62395578,4.28728334,5.34685252,6.87169811,6.25779375,0.48297026,0.34260677,0.01955116,0.00014045,0.83559549,0.00582745,1.00025899,0.01434765,30.95922134,0.00072144,0.47729384,0.69128560,-inf,1.57166795,0.09508884,0.65206522,-0.05137421,0.57422136,65.00000000,
2MASXJ10280313-3526317_Z_450px                    ,450.00000000,450.00000000,3.65351127,0.77781746,-0.00583558,0.08048194,243.50186488,264.50014073,241.35877389,259.82672290,246.61850111,269.48462681,245.96861749,269.63609768,18.68717932,5.60526426,57.56598354,0.48328495,15.99999293,1.03873127,90.27337618,247.11487591,269.01487941,4.02336829,19.87737645,20.99665340,0.03942745,26.02460803,1832.39660645,8.01645916,8.97509497,9.50903178,9.96219294,10.41455339,10.89600983,11.44362279,12.18462344,13.57957236,9.35419246,0.13277306,0.11524544,0.00427171,0.00004300,0.54763267,0.00561839,0.99740138,0.03467230,54.96325663,0.00062906,0.26329384,0.83670769,-inf,1.55328579,0.18115443,0.36326230,0.29708182,1.59564077,96.00000000,
2MASXJ10292838-3440214_F515_450px                 ,450.00000000,450.00000000,2.37451589,0.77781746,-0.00118111,0.03327528,219.50162300,221.50116907,219.57722517,223.70703516,218.78356181,225.94263541,217.28449384,226.61567163,2.54569164,2.00108041,130.98934845,0.13150818,8.31391931,2.16152096,18.14818210,218.26941001,225.41178558,0.07607510,11.13367838,3.00105668,0.69667349,154.09654641,128.34997559,2.64974587,4.27442242,6.00326369,7.84470516,10.39143390,14.45162830,21.13831340,30.17597957,32.64947181,17.38113167,0.84878394,0.49720068,0.59878553,0.00025904,0.07959252,0.00035196,1.00085239,0.36112121,12.69860511,0.00080657,0.57803153,0.67996039,-inf,1.57646408,0.19328847,0.61616320,-0.17524286,2.53752674,64.00000000,
2MASXJ10292838-3440214_F660_450px                 ,450.00000000,450.00000000,2.22451074,0.77781746,-0.00060802,0.00939809,219.50117654,222.50082125,218.77147348,224.75092231,218.69796503,225.90364160,218.65691553,226.07463687,4.27110562,3.49390232,149.10558069,0.18186339,7.33799713,1.74004316,8.75160967,218.28896024,225.36155498,0.09739089,10.76000605,3.13704922,0.64839029,152.66453660,115.60768890,1.82594525,2.97235836,4.15752098,5.49023950,6.88791104,8.64625135,10.94098327,14.37696998,20.02262825,15.18190102,0.68456620,0.46343355,0.15923902,0.00008119,0.06607694,0.00136788,0.99943753,0.11538376,15.58081754,0.00158673,0.39584135,0.71242850,-inf,1.56872249,0.06014546,0.48983848,0.51446027,1.47586383,64.00000000,
2MASXJ10292838-3440214_F861_450px                 ,450.00000000,450.00000000,2.07200159,0.77781746,-0.00150432,0.04378118,219.50103314,222.50137081,218.87749516,224.70236468,218.75515211,225.84760362,218.52961021,226.16270485,3.55313698,2.88763781,150.01235611,0.48108933,6.72524467,1.82398041,10.59203505,218.26457596,225.36133225,0.23920097,10.15137954,3.39900666,0.65858900,151.84059103,268.08151245,1.57083561,2.91983639,3.97909392,5.15417502,6.49211221,8.31431371,10.76209436,14.39243925,20.22153992,15.48430625,0.69277589,0.49342821,0.30587347,0.00016309,0.05049110,0.00108038,0.99783268,0.14092249,14.77375248,0.00188140,0.50678733,0.72973214,-inf,1.57283476,0.09837767,0.49809755,0.90064266,1.64803893,64.00000000,
2MASXJ10292838-3440214_G_450px                    ,450.00000000,450.00000000,2.81555760,0.77781746,-0.00248613,0.07244990,220.50062670,221.50039979,219.02528194,224.55798257,218.77314062,225.88514049,218.16162383,225.71813436,4.80050268,3.87102570,148.25794669,0.91163538,7.39430616,1.15700773,32.82787384,218.29149790,225.38301186,0.25797550,12.13221313,3.69321240,1.00000344,104.92859740,566.62988281,2.02362435,3.40776419,4.70580856,6.09179994,7.57142753,9.59469914,12.23419945,16.34924304,22.36604822,15.84109408,0.68102812,0.47041149,0.34492875,0.00012775,0.05872791,0.00063674,1.00006483,0.21369869,21.43107023,0.00108419,0.42572690,0.71844839,-inf,1.57546681,0.10653176,0.50860101,0.22327570,1.29256939,64.00000000,
