# rootname919                                     ,Mo,No,psffwhm,asecpix,skybg,skybgstd,x0peak,y0peak,x0col,y0col,x0A1fit,y0A1fit,x0A3fit,y0A3fit,a,b,PAdeg,InFit1D,RnFit1D,nFit1D,xsin,x0Fit2D,y0Fit2D,InFit2D,RnFit2D,nFit2D,qFit2D,PAFit2D,LT,R10,R20,R30,R40,R50,R60,R70,R80,R90,Rp,C1,C2,BGmedian,A_e,A0,A1,A2,A3,A4,S1,S3,G,M20,psi,sigma_psi,H,IRkurvmedian,IRkurvmad,QF
NGC3281_I_450px                                   ,450,450,2.90991714,0.77781746,0.03525233,0.05663874,222.50099007,231.50065685,222.35171322,231.75538002,224.53066835,233.37590005,222.41860622,219.79193281,33.90304116,16.22333098,44.56193651,0.87664252,82.43168846,2.53314693,14.15657314,224.22857836,233.23382017,0.71589492,95.7674353,2.76275849,0.45002673,45.15307861,49551.703125,15.26285139,29.22972635,42.84109877,57.89196409,73.7787933,90.69482128,115.60588719,156.71062176,181.72901033,143.19601874,0.72927368,0.39149271,0.12027093,1.14E-06,0.40618299,0.15963247,0.2700844,0.15125882,0.20617988,0.10362729,0.19387598,0.78131983,-2.22803707,1.56214052,0.25443522,0.33715109,0.84510136,1.78894524,0
NGC3281_R_450px                                   ,450,450,3.04681034,0.77781746,0.02644668,0.04831889,222.50017234,231.50070519,221.73127661,231.44143907,224.16369315,233.37400123,224.83512463,222.40318841,31.19564626,15.69401104,44.46081644,0.66906273,86.41862269,2.42026473,14.24318219,223.92484572,233.67177258,0.51513964,106.37638301,2.74578235,0.44459007,45.11379138,42243.8359375,16.43127654,31.04752221,44.57434233,59.82836557,75.30177394,92.69741901,117.81074019,160.0122645,178.99656326,140.8939574,0.71212633,0.37603949,0.11524476,1.14E-06,0.43943422,0.17054605,0.29747625,0.14336203,0.5473453,0.10037768,0.11563656,0.7659483,-2.17809777,1.55948958,0.30662208,0.35609817,1.24064879,1.74547849,0
NGC3281_U_450px                                   ,450,450,5.01858978,0.77781746,0.00199556,0.00564756,218.50072742,230.500528,218.06986821,228.98459693,223.02294508,235.48093909,221.18134354,231.22952176,29.02750337,15.84667282,44.48508601,0.00460491,89.97075042,1.86295041,13.34312595,222.32603034,235.05328343,0.0028211,125.20489488,2.62548544,0.4271812,45.32163049,287.22650146,19.58085108,32.56576807,47.10708689,61.74924956,76.09066595,91.06133313,109.14462281,139.76730249,179.54149966,136.09014626,0.63264426,0.37283346,0.84213863,1.966E-05,0.29361095,0.0687751,0.70716089,0.45774412,1.1580351,0.07592246,0.62787495,0.60536434,-1.10240731,1.58567171,0.54923287,0.66318546,0.11255434,4.33213977,0
NGC3281_Z_450px                                   ,450,450,3.11738448,0.77781746,0.035176,0.05985858,223.50016706,231.50097681,222.54163055,231.64543002,224.88965891,233.25080401,223.23165886,220.7235067,35.84671897,16.69950479,44.82114707,0.80725908,73.61494905,2.51668803,14.40274966,224.45529734,232.97016664,0.53616712,94.45954816,2.98263092,0.45980421,45.59632615,35888.94921875,13.78730772,26.59731437,39.5827872,53.57300682,69.0890601,84.34339136,105.56161111,138.17412337,178.38593555,137.3165875,0.71558893,0.41195133,0.15944135,1.67E-06,0.33331639,0.14464663,0.24118985,0.16307248,0.70593079,0.10248565,0.24703072,0.77718497,-2.27237254,1.57139754,0.27977365,0.32629468,1.07339961,2.05303452,0
NGC3285_F378_450px                                ,450,450,5.57570111,0.77781746,-0.0007646,0.01232129,229.50037593,221.50026676,229.45728435,221.86807765,230.5686338,223.17291458,249.46743934,225.17605539,12.05276756,8.81379238,20.81879201,0.00099169,117.99999451,5.38017447,34.37266026,229.0000006,222.99999782,0.00136835,121.8136347,4.16505092,0.62175388,20.86865038,182.81858826,9.56542912,20.33129466,30.92017555,42.19460734,54.78765535,66.35577832,79.94100313,93.83523281,106.40972094,116.73793151,0.6642009,0.28829859,0.9627149,6.739E-05,0.29002596,0.04431367,0.94127923,0.82019367,0.31722896,0.07144509,0.87261785,0.53663378,-0.4527552,1.59237333,0.58088256,0.62824696,-0.57231014,6.23584847,0
NGC3285_F395_450px                                ,450,450,5.48674456,0.77781746,-0.00204274,0.02018922,229.50014246,220.50115946,229.47744869,221.41090162,229.24269441,223.45232771,234.75436713,218.68903248,13.44110246,9.50743015,16.61029131,0.00054511,216.99997113,5.82669314,76.83795115,228.00000128,222.99999704,0.00059832,311.68235628,4.45224545,0.56901909,19.5851029,478.61132812,23.43153102,46.81391209,68.85737962,94.07117398,117.76301221,142.28284213,163.58876077,182.37145623,200.65615091,110.494749,0.59058193,0.23144357,0.91953948,4.218E-05,0.08046052,0.03201456,0.89464121,0.86595131,0.82359132,0.05414793,0.88770624,0.52366431,-0.32344852,1.60950009,0.67240698,0.68023936,1.7661594,9.48108464,32
NGC3285_F410_450px                                ,450,450,5.54671043,0.77781746,-0.00383797,0.04259464,229.50011274,221.50015752,231.44700071,221.35017202,229.71538009,223.66603868,236.15091056,223.34523453,23.12831934,14.84161556,17.94033904,0.00847361,101.81987664,4.08332711,21.3857538,229.00657878,223.99829112,0.00066044,635.93008706,6.16653405,0.51377022,19.80592941,942.25201416,11.09849389,22.69209637,34.97806344,48.66302979,63.4141176,79.4255363,97.26591573,115.86384918,135.81029665,123.98491899,0.70807333,0.33074674,0.95209841,4.52E-05,0.30772491,0.03797538,0.63689933,0.75152126,1.57491474,0.06898078,0.8553226,0.56000135,-0.52655474,1.62881678,0.59143386,0.56673481,0.4053324,4.7639429,32
NGC3285_F430_450px                                ,450,450,5.27543434,0.77781746,-0.00464601,0.04404426,228.50087187,221.50032522,230.51497002,221.84476819,229.38471576,223.20704975,238.18916973,223.86403064,22.38217771,14.36557888,19.4781169,0.00415873,177.49573189,5.84444572,24.43424948,228.88169519,223.93026763,0.00066962,636.38915857,7.48517582,0.52138012,20.99281655,1754.19470215,14.74339259,31.31966815,50.78122357,73.49921872,99.57291798,131.58311695,172.23336578,196.31456956,236.18968093,125.7136832,0.79713538,0.37511969,0.90937744,2.511E-05,0.33876922,0.05602288,0.4904936,0.72215587,1.62539071,0.0855127,0.77577382,0.58039675,-0.67000231,1.62203006,0.5428588,0.52195197,1.50273489,4.8985047,32
NGC3285_F515_450px                                ,450,450,4.52310816,0.77781746,-0.00355723,0.0456677,228.50055676,222.49995726,231.35927259,222.78192721,229.36539711,223.73274119,236.24570407,224.66760368,28.21132834,17.38741356,19.91338496,0.28851416,23.87474684,1.92171855,103.04817386,228.686698,223.92107634,0.02215734,105.97775837,5.64365106,0.54603446,21.46334655,2482.82202148,7.60674994,15.27956194,24.03448445,34.11003682,45.76821508,59.92990664,76.29311664,97.13159536,123.94657152,91.95686192,0.80324962,0.43267054,0.61152361,1.839E-05,0.27004762,0.05117952,0.68420597,0.3840613,3.12384328,0.06954009,0.68003843,0.64280963,-2.06811247,1.60903179,0.38356405,0.38783655,0.30001133,3.543238,8
NGC3285_F660_450px                                ,450,450,5.38613408,0.77781746,-0.00084677,0.01540455,228.50005881,222.50134845,230.17349698,223.63523284,229.08619567,224.19261008,235.20977735,224.22705084,30.29321645,17.89903001,20.72352746,0.00883176,210.99999729,8.29218724,10.07461092,228.46795094,224.03770737,0.00153516,438.47658351,10.61159212,1.00011437,114.25075982,3453.38891602,7.15862217,14.77092166,23.60055379,34.1486095,46.90985226,62.76183246,81.20290859,106.24682984,156.41856701,107.47751341,0.85690839,0.52302424,0.34958902,4.46E-06,0.45349028,0.2625865,0.42447428,0.4116672,1.88077268,0.22968493,0.46950774,0.80592574,-0.47553855,1.59259906,0.40691377,0.15531357,0.82199482,1.97716565,40
NGC3285_F861_450px                                ,450,450,4.3447612,0.77781746,0.00010031,0.05999431,227.50115214,223.50039357,229.07868307,223.74371558,228.91318466,224.70129103,233.18473798,223.34458421,27.74631583,16.99156865,20.38530991,0.06551262,116.151188,6.24707398,5.61732216,228.38623037,224.35455372,0.02677258,199.21704482,7.63467441,0.55378934,20.67592098,9074.23925781,6.6571427,13.84291363,22.27166812,32.49437744,45.08750753,61.1219819,80.45197895,106.12784652,154.27810991,104.76444098,0.88460184,0.53424808,0.39843598,6.61E-06,0.20161817,0.04490937,0.35087886,0.28082708,1.52359512,0.10174012,0.48095573,0.7242434,-2.43639093,1.58637262,0.24174851,0.24509559,1.00920949,2.19996195,0
NGC3285_G_450px                                   ,450,450,4.43486297,0.77781746,-0.00057057,0.10350957,228.5004887,221.50157465,231.37832647,222.85576585,229.35109995,223.63923478,233.65888367,222.38805708,28.73014923,17.40838948,19.51913383,1.51403211,24.17718149,1.93353744,124.71522112,228.39906327,223.95494186,0.00782331,539.82424534,9.41689723,0.54142903,20.72635666,14114.29980469,8.03413211,16.66383293,26.28455795,37.56520042,50.99106809,66.99883018,86.22037067,110.92877644,163.21759499,112.93629888,0.82326932,0.50527287,0.42705581,7.33E-06,0.34315517,0.09815317,0.6422022,0.29805355,2.8162177,0.10181758,0.55838829,0.71623084,-2.27950558,1.59051052,0.29354262,0.27352954,0.61041781,2.2137308,32
NGC3285_I_450px                                   ,450,450,3.12632397,0.77781746,-0.00481061,0.13161619,227.50127416,223.50005582,229.54861973,223.76220083,229.01114618,224.52178431,231.76616531,222.26194131,28.96568332,17.32564045,20.42177813,0.11320774,189.20473284,7.71360693,8.4635135,228.12334444,224.0238914,0.22690602,94.37894695,6.15317453,1.01579536,109.34386163,35837.6796875,6.58428336,13.96800748,22.33483779,32.40287707,44.83742673,60.40804382,79.19613272,103.88356443,150.60492054,106.19755618,0.87141238,0.52619848,0.27732625,3.67E-06,0.44568107,0.2371183,0.39292015,0.36950343,1.94360409,0.23333405,0.4455781,0.81913942,-0.45587818,1.60129867,0.41338121,0.12486046,0.6464071,1.51763059,8
NGC3285_R_450px                                   ,450,450,3.67883693,0.77781746,-0.00238105,0.11499516,228.50010566,222.50113834,230.11075541,223.40496886,229.16339934,224.1599157,226.25320774,223.18088811,29.34062505,17.57210694,20.37970333,0.09101808,191.56736732,7.63405893,9.60406809,228.41988227,224.14441928,0.04426207,303.27513507,8.29314207,0.54313306,21.98928534,29804.77734375,7.22726482,14.99725092,23.97291594,34.62634256,47.49375503,63.62264877,82.61226079,107.70440837,159.19814255,109.52002993,0.85622182,0.52530149,0.26068534,3.86E-06,0.2664467,0.09034374,0.48148797,0.18363855,1.68637367,0.11351829,0.43835407,0.74956705,-2.36530301,1.5933123,0.24087891,0.18548746,0.39904432,1.75783434,32
NGC3285_U_450px                                   ,450,450,5.76237578,0.77781746,-0.0007903,0.01273731,229.50072998,220.5007254,230.08610383,221.04867858,229.97861969,223.21096577,237.27770221,221.83166555,11.02817403,7.89301162,17.9801449,0.00079871,157.99995961,5.7639185,27.70399947,228.9767023,223.02779789,0.0001388,636.39586713,6.84941113,0.53256577,18.78674452,248.50466919,11.36330712,23.6308132,36.78788111,50.19375244,64.06602314,81.29402506,98.60027973,117.38957627,137.0173297,80.91655657,0.69615087,0.33014773,0.87921857,5.125E-05,0.31573047,0.02233845,0.88110812,0.6736257,0.99092199,0.03155131,0.83407346,0.54291097,-0.31580978,1.58076717,0.60965153,0.61770992,0.47877307,4.57881471,32
NGC3285_Z_450px                                   ,450,450,3.16311001,0.77781746,-0.00721719,0.13003835,227.50104428,223.50053923,229.06760171,223.8633617,228.91537643,224.74666905,224.28168662,221.76526532,29.29026467,17.62247475,20.86581867,0.33370367,87.82944513,5.21861001,5.44716403,228.35091525,224.38136469,0.04203037,287.35510591,8.75964011,0.57048042,20.32595294,26987.9921875,6.47068676,13.30770911,21.47110414,31.16525232,43.2021327,58.37064671,76.87768591,101.13935865,144.58184613,102.99915393,0.8808169,0.52460858,0.30292063,4.82E-06,0.18128002,0.04095647,0.33226257,0.22204614,1.56120151,0.10682448,0.45382485,0.74564394,-2.5058647,1.5785952,0.21140036,0.18496793,0.90308952,1.4373171,32
NGC3289_F378_450px                                ,450,450,6.61969217,0.77781746,0.00095341,0.00586619,244.50201151,154.50065828,245.43136631,154.6664601,245.7660631,155.0317677,245.98548053,155.31070207,3.38125593,3.31446301,76.32640589,0.36343883,3.68803357,0.50001084,15.78092918,245.53841131,154.74472879,1.68148954,1.68776497,1.56504384,0.99958514,83.42278042,101.49842834,1,1,1.04218566,1.3558775,1.71327148,2.13520407,2.66630723,3.44259272,4.80343581,4.18904768,0.53688565,0.44772581,0.01119649,5.714E-05,0.07327654,0.0050881,0.96251792,0.02056793,22.53564487,0.00547264,0.6701114,0.76476964,-0.04401535,1.57435612,0.06816156,0.47768374,0.35942496,0.11861212,73
NGC3289_F395_450px                                ,450,450,5.39834812,0.77781746,-0.00182376,0.00994984,244.50186037,154.50088612,245.36365831,154.74801152,245.75583748,155.05305932,245.88181359,155.23408023,3.13745218,3.09426465,139.53635707,0.40315927,3.73034715,0.50000031,10.02766785,245.80234444,154.78593786,1.14870158,1.77251755,20.99992606,1.00000037,14.24450684,135.10028076,1,1,1,1.21968781,1.53555122,1.91428582,2.39989917,3.12235505,4.42285292,3.63301646,0.49448229,0.45943819,0.01072973,7.262E-05,0.05820255,0.0033723,0.90616231,0.01508601,24.67729906,0,nan,0.74816691,-0.01084095,1.55635057,0.04999511,0.50481132,0.27140153,0.24882787,65
NGC3289_F410_450px                                ,450,450,5.35518346,0.77781746,-0.00369613,0.02125443,191.50137887,228.50072684,193.11982386,229.8798469,194.53057825,230.99971453,195.80676133,233.37196232,6.56866269,5.03368395,69.33997419,0.0048637,107.99999779,5.3024908,8.69062998,194.01217826,230.07275581,0.00298172,185.91367438,5.91362809,0.4634106,65.59432343,966.7144165,9.99508934,20.01545638,34.05900083,47.64053263,71.99605919,85.30322174,107.26474577,109.27290712,110.31308579,55.78306129,0.737147,0.18531831,0.53178113,2.198E-05,0.20712519,0.01138846,0.96948012,0.2688573,3.81180839,0.02115183,0.51713119,0.63810596,-0.44456304,1.56330974,0.83700499,0.48641208,0.27891559,4.10305921,40
NGC3289_F430_450px                                ,450,450,4.79597535,0.77781746,0.00229966,0.02145596,192.50011822,228.50105371,193.23300927,229.2928957,194.5474521,231.01124203,195.66382259,232.82083935,9.98175469,6.72389852,70.89140606,0.00680964,105.99999069,5.64116561,11.43339187,193.99999182,230.9999767,0.01204344,100.56249171,3.98890595,0.44995817,65.81196285,814.70367432,6.4134229,13.61900843,20.06584029,28.67157637,38.68437996,46.57037948,63.00023276,80.94224415,86.09045077,54.81819544,0.77402975,0.34741934,0.41978624,2.633E-05,0.19867954,0.00798084,0.99771055,0.21426827,1.96824173,0.01570251,0.48075353,0.65032562,-0.03943728,1.56764792,0.79045591,0.455883,0.77643122,3.41592239,0
NGC3289_F515_450px                                ,450,450,4.34411221,0.77781746,-0.00083497,0.02054121,244.50196253,154.50043697,232.460774,172.97145521,246.49591978,155.67899459,246.20029774,155.72622637,39.69273768,8.16559055,124.28997681,0.01860289,35.00000018,0.56240281,292.44077183,245.87596806,155.9444998,0.29476865,10.7807352,20.99996029,1.00000242,115.67869803,2686.68823242,20.22901036,20.69157275,21.20219003,21.86324946,22.31427638,22.69617026,23.15354219,24.11866108,26.74034344,18.86470796,0.06655969,0.07858417,0.03074904,7.62E-06,0.97164182,0.02119986,0.99888082,0.21518745,116.88086773,0.00267351,0.44476907,0.75154149,-inf,1.55554696,0.40904466,0.49522024,-0.07725714,4.02943478,80
NGC3289_F660_450px                                ,450,450,3.41033439,0.77781746,0.00142933,0.00636288,244.50195269,154.50045341,231.13734601,182.52834958,183.7684043,128.6340796,218.76466971,190.29353486,46.51902648,21.75000174,124.78598968,0.0588331,57.99998923,0.49999963,62.64107198,245.86248254,154.39312644,1.27085662,6.39969955,1.43592863,0.85287081,174.92488703,3763.94213867,29.95260116,30.79260262,31.33075812,31.91892649,33.25228801,33.72827851,34.2195024,35.01209798,41.81763075,30.11045591,0.05577174,0.09953789,0.02079016,1.69E-06,1.03221959,0.05978448,0.999619,0.51460614,103.12423837,0.00785739,0.2300492,0.76423468,-inf,1.56949707,0.37621329,0.45253328,-0.30461361,5.11212354,80
NGC3289_F861_450px                                ,450,450,3.08879487,0.77781746,0.00337509,0.02849001,244.50195799,154.50048788,230.56490772,183.88230749,170.13682937,143.10679515,201.13075154,220.05652272,46.47053811,22.14563369,124.1398603,0.1521703,63.0000004,0.49999738,58.15604081,245.59845681,154.45737683,2.25968449,6.4135858,2.16661539,0.93631842,174.69222746,8930.51855469,32.23858011,33.00603682,33.49606399,33.92211861,34.34092997,34.79929085,35.42163736,39.17729045,57.20798004,32.74451641,0.07444102,0.22164456,0.04993411,3.19E-06,1.09629873,0.06524941,0.99994244,0.57858364,99.31350754,0.00715123,0.35016839,0.75012928,-inf,1.56027766,0.58468118,0.48183015,1.09547951,3.88771871,80
NGC3289_G_450px                                   ,450,450,5.00269374,0.77781746,0.00806583,0.04798809,244.50196137,154.50040531,231.51262578,182.19043428,184.24973374,128.34456135,222.29124651,199.64129301,44.80979621,22.43564664,124.61165447,0.22804765,55.99999155,0.49999549,58.86237584,246.1966765,155.07320405,6.5198061,6.19883498,1.18034071,0.86679002,1.88885061,17062.69140625,29.69875804,30.83749599,31.3757018,31.8068499,32.21273687,32.63701721,33.15990878,34.11590813,39.46854298,29.77747317,0.04387783,0.08822347,0.03159521,2.81E-06,1.04051139,0.04211703,0.99943863,0.48061909,102.71287726,0.00568328,0.26818539,0.7445256,-inf,1.56175026,0.41855922,0.48799499,0.73663548,4.88505774,80
NGC3289_I_450px                                   ,450,450,3.41538028,0.77781746,0.01724695,0.13417616,244.50198856,154.50053899,230.46841499,183.78520086,225.10412795,198.27973695,218.95032956,191.15656564,47.00805509,22.14706978,124.58347411,0.37960325,55.00000013,0.49998831,107.17321763,245.47025471,154.44879061,17.88379959,5.23263592,2.28859635,0.90351377,174.89147484,35584.90625,31.02247007,32.23133706,32.89970592,33.51009681,34.13030335,34.78339292,35.49146053,36.40818465,40.21016122,28.72324276,0.0529207,0.07119567,0.02134336,3.76E-06,1.03827106,0.18525898,0.98549577,0.47197887,113.05676071,0.00799015,0.23356407,0.76198967,-inf,1.56571741,0.37640158,0.4134447,-0.36264767,4.55370969,80
NGC3289_R_450px                                   ,450,450,4.31756213,0.77781746,0.00998249,0.05220621,244.50191898,154.5005118,230.8737905,182.81513091,174.04714862,146.05215518,220.87423256,201.74384477,46.89257655,21.90629941,124.94678719,0.49581029,59.99999713,0.49997371,65.33607421,246.07660753,154.56192893,15.36269557,5.43258345,1.50147875,1.00027306,82.8777722,35596.01171875,30.61405832,31.55669287,32.17356996,32.73613658,33.29738283,33.89850151,34.6121322,35.84071676,50.09021983,31.03044101,0.0552852,0.17734284,0.02387248,1.46E-06,1.09833385,0.06779556,0.99859523,0.54832566,101.26705699,0.00772483,0.19463419,0.77098577,-inf,1.55908688,0.38612826,0.39959322,0.74018193,4.51389206,80
NGC3289_U_450px                                   ,450,450,7.53255313,0.77781746,0.00140112,0.0067174,192.50009866,228.5002897,193.16947811,229.53348889,194.48461595,231.00381406,197.70277276,233.9970933,6.54459166,4.85410301,69.50342205,0.00097704,120.99998975,6.23998718,16.51194255,193.99999603,230.99999672,0.00188431,123.13205791,4.09712546,0.44310637,65.46905638,333.87460327,13.62700395,28.00569994,44.81901202,74.87455005,103.70412298,112.16213947,113.48063671,114.44998644,116.41907813,62.78262116,0.61136931,0.05022813,0.61620334,2.012E-05,0.25545946,0.01689565,0.96717666,0.35490716,1.96086852,0.02399301,0.57463517,0.64762667,-0.39521548,1.58796608,0.70332214,0.5281888,0.26902883,3.99627715,0
